,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,assessment.totalAssessedValue,sale.priorSale.price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,assessment.assessmentYear,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.heatSourceCode,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
2467,6546,6546 foster bridge blvd,bell gardens,ca,90201,1939,july,1.0,800.0,151797888.0,4.0,1.0,1.0,7.0,546188.530702689,538113.1686131725,4.0,1128.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2018,1942,564550.1844408964,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,1400.0
2468,6900,6900 park dr,bell,ca,90201,3339,october,1.0,790.0,3485.0,2.0,1.0,1.0,7.0,472053.47227577027,512858.57786208804,2.0,1100.0,5.0,1.0,2.0,2.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,2019,1929,497774.5020426149,15.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
2469,6900,6900 park dr,bell,ca,90201,3339,july,1.0,790.0,3485.0,2.0,1.0,1.0,7.0,478265.8491179103,,2.0,1100.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,2017,1929,499065.990018757,15.0,Roll Composition,Stucco,Floor/Wall,6.0,2,1,0,0,1,0,0,1,1,,
2470,6901,6901 perry rd,bell gardens,ca,90201,3222,october,2.0,960.0,6098.0,3.0,1.0,1.0,4.0,575488.7071956819,481530.11269856687,3.0,1106.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,2019,1941,606843.9733526517,15.0,Composition Shingle,Stucco,Central,3.0,2,1,0,0,1,0,0,1,1,,
2471,6901,6901 perry rd,bell gardens,ca,90201,3222,february,2.0,960.0,6098.0,3.0,1.0,1.0,4.0,596767.003529151,490201.2681662149,3.0,1106.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,Single Family,2021,2019,2019,1941,617771.7186769407,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
2472,7931,7931 lynda ln,bell gardens,ca,90201,5416,march,2.0,700.0,5663.0,4.0,1.0,2.0,9.0,642608.6762937093,492193.78822673426,4.0,1393.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,Single Family,2021,2020,2019,1966,649564.0519030758,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
2473,7931,7931 lynda ln,bell gardens,ca,90201,5416,october,2.0,700.0,5663.0,4.0,1.0,2.0,9.0,621702.6662227052,485011.0532722915,4.0,1393.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2020,2019,1966,643042.572908349,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,1,0,0,0,1,,
2474,398,398 s hillview ave,los angeles,ca,90022,2546,may,1.0,800.0,2178.0,2.0,1.0,1.0,7.0,476918.6271747868,322283.8570248588,2.0,680.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,0.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,2019,1948,486355.63878296886,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,1,0,0,0,1,PUD,50.0
2475,398,398 s hillview ave,east los angeles,ca,90022,2546,february,1.0,800.0,2178.0,2.0,1.0,1.0,7.0,483004.54546280584,324832.16565231106,2.0,680.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,0.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,2019,1948,490201.2681662149,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,50.0
2476,622,622 s humphreys ave,east los angeles,ca,90022,2456,september,1.0,1000.0,3932.0,2.0,1.0,1.0,7.0,375726.2117436844,300465.0038394812,3.0,722.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2021,2016,2016,1923,403986.55978417647,15.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,200.0
2477,622,622 s humphreys ave,los angeles,ca,90022,2456,june,1.0,1000.0,3932.0,2.0,1.0,1.0,7.0,380253.16274084593,302736.8184051089,2.0,722.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,Single Family,2021,2016,2016,1923,407041.100376617,15.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,1,0,0,0,1,PUD,200.0
2478,1310,1310 morrow pl,east los angeles,ca,90022,4910,march,1.0,490.0,2724.0,3.0,1.0,1.0,7.0,523186.4326264002,499200.7325948478,3.0,1011.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2020,2017,1928,528848.6086290528,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,1,0,0,0,1,,
2479,1310,1310 morrow pl,east los angeles,ca,90022,4910,may,1.0,490.0,2724.0,3.0,1.0,1.0,7.0,518267.14932459587,496413.39425504045,2.0,1011.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2017,1928,527774.598169284,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
2479,1310,1310 morrow pl,east los angeles,ca,90022,4910,may,1.0,490.0,2724.0,3.0,1.0,1.0,7.0,518267.14932459587,496413.39425504045,2.0,1011.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2017,1928,527774.598169284,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
2481,7129,7129 cortland ave,paramount,ca,90723,7129,june,2.0,1000.0,4792.0,4.0,1.0,2.0,9.0,637145.510332922,583059.0592994847,4.0,1660.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Single Family,2021,2021,2019,1955,630613.2876311679,15.0,Composition Shingle,Stucco,Central,3.0,2,1,0,0,1,0,0,1,1,,
2481,7129,7129 cortland ave,paramount,ca,90723,7129,june,2.0,1000.0,4792.0,4.0,1.0,2.0,9.0,637145.510332922,650413.4002376476,4.0,1660.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Single Family,2021,2021,2020,1955,630613.2876311679,15.0,Composition Shingle,Stucco,Central,3.0,2,1,0,0,1,0,0,1,1,,
2483,7422,7422 lionel st,paramount,ca,90723,2025,december,4.0,1100.0,5501.0,5.0,1.0,4.0,4.0,709649.2941139643,643369.9021455054,5.0,2595.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,2016,1941,752961.0119447054,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
2483,7422,7422 lionel st,paramount,ca,90723,2025,december,4.0,1100.0,5501.0,5.0,1.0,4.0,4.0,709649.2941139643,643369.9021455054,5.0,2595.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,2016,1941,752961.0119447054,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
2485,7710,7710 century blvd,paramount,ca,90723,6044,august,3.0,,2473.0,4.0,2.0,3.0,4.0,388384.5183628373,585047.0711297073,4.0,1730.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2018,2004,1998,639661.829893337,,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
2485,7710,7710 century blvd,paramount,ca,90723,6044,august,3.0,,2473.0,4.0,2.0,3.0,4.0,388384.5183628373,585047.0711297073,4.0,1730.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2018,2004,1998,639661.829893337,,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
2487,8006,8006 rose st,paramount,ca,90723,2610,november,3.0,,23266.0,3.0,2.0,2.0,1.0,513368.9079592607,460238.78551369207,3.0,2370.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2017,2017,2006,552286.5426164304,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,200.0
2487,8006,8006 rose st,paramount,ca,90723,2610,november,3.0,,23266.0,3.0,2.0,2.0,1.0,513368.9079592607,460238.78551369207,3.0,2370.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2017,2017,2006,552286.5426164304,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,200.0
2489,1706,1706 w 124th st,los angeles,ca,90047,5221,august,1.0,1400.0,7001.0,3.0,1.0,1.0,7.0,542696.7475946471,449368.46157606575,3.0,1745.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,Single Family,2021,2016,2016,1953,582280.260070395,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,
2489,1706,1706 w 124th st,los angeles,ca,90047,5221,august,1.0,1400.0,7001.0,3.0,1.0,1.0,7.0,542696.7475946471,449368.46157606575,3.0,1745.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,Single Family,2021,2016,2016,1953,582280.260070395,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,
2490,1706,1706 w 124th st,los angeles,ca,90047,5221,april,1.0,1400.0,7001.0,3.0,1.0,1.0,7.0,552743.9325465811,456211.48517308413,3.0,1745.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,Single Family,2021,2016,2016,1953,591147.2765623061,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,
2491,1713,1713 w 121st st,los angeles,ca,90047,5211,july,2.0,1400.0,6970.0,4.0,1.0,2.0,9.0,50866.15167043082,690005.7809833178,4.0,1943.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2020,1926,902038.6340392893,12.0,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,200.0
2492,1713,1713 w 121st st,los angeles,ca,90047,5211,february,2.0,1400.0,6970.0,4.0,1.0,2.0,9.0,52061.742968048646,695530.2999470921,3.0,1943.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Single Family,2021,2021,2020,1926,923240.7400676755,12.0,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,200.0
2493,2003,2003 w 75th st,los angeles,ca,90047,2302,october,2.0,1340.0,6970.0,3.0,1.0,2.0,9.0,781255.9404682626,630877.8384173082,3.0,1876.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,5.0,1.0,Single Family,2021,2019,2016,1933,823822.6024481506,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,1200.0
2494,2003,2003 w 75th st,los angeles,ca,90047,2302,april,2.0,1340.0,6970.0,3.0,1.0,2.0,9.0,803944.818093617,642551.3875677241,3.0,1876.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,2016,1933,834233.6227368294,12.0,Roll Composition,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,PUD,1200.0
2495,2017,2017 w 76th st,los angeles,ca,90047,2306,september,3.0,1340.0,7405.0,4.0,0.0,2.0,9.0,788863.9570352149,585730.0310455066,4.0,2075.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2018,2018,1931,835561.8197975697,12.0,Roll Composition,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,PUD,1200.0
2496,2017,2017 w 76th st,los angeles,ca,90047,2306,june,3.0,1340.0,7405.0,4.0,0.0,2.0,9.0,798368.6132590972,588517.065440068,4.0,2075.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,Single Family,2021,2018,2018,1931,839537.6096787911,12.0,Roll Composition,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,PUD,1200.0
2497,2036,2036 w 75th st,los angeles,ca,90047,2301,february,3.0,1340.0,6684.0,3.0,1.0,3.0,4.0,741962.5619236962,518514.2927223525,3.0,1862.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,2017,1925,780895.0191601693,12.0,Roll Composition,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,PUD,1200.0
2498,2036,2036 w 75th st,los angeles,ca,90047,2301,august,3.0,1340.0,6684.0,3.0,1.0,3.0,4.0,722903.1852998148,510464.0460780239,3.0,1862.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2017,2017,1925,768771.1537319636,12.0,Roll Composition,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,PUD,1200.0
2499,8822,8822 s wilton pl,los angeles,ca,90047,3231,september,3.0,1350.0,5400.0,4.0,1.0,3.0,9.0,897973.173001015,591605.7645835469,4.0,1863.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2020,2020,1938,932916.7826125164,12.0,Roll Composition,Stucco,Central,3.0,0,1,0,0,0,0,0,0,1,,
2500,8822,8822 s wilton pl,los angeles,ca,90047,3231,june,3.0,1350.0,5400.0,4.0,1.0,3.0,9.0,908792.4356020347,594402.4044351085,4.0,1863.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,Single Family,2021,2020,2020,1938,937326.8685322866,12.0,Roll Composition,Stucco,Central,3.0,0,1,0,0,0,0,0,0,1,,
2501,9428,9428 s harvard blvd,los angeles,ca,90047,3810,november,1.0,1330.0,6625.0,3.0,1.0,1.0,4.0,667380.231516409,618242.7082360489,3.0,1836.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2017,2016,1925,717972.5054013595,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,1,HOA,300.0
2502,9428,9428 s harvard blvd,los angeles,ca,90047,3810,june,1.0,1330.0,6625.0,3.0,1.0,1.0,4.0,681524.5048436688,623281.6849516948,3.0,1836.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1925,722389.410600527,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,1,HOA,300.0
2503,1648,1648 w 124th st,los angeles,ca,90047,5220,december,3.0,1400.0,6970.0,4.0,1.0,3.0,4.0,244142.69254045933,642638.7165396207,4.0,1914.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2021,2017,1962,880804.1257551885,15.0,Gravel/Rock,Stucco,Central,3.0,0,1,0,0,1,0,0,0,1,PUD,200.0
2504,1648,1648 w 124th st,los angeles,ca,90047,5220,september,3.0,1400.0,6970.0,4.0,1.0,3.0,4.0,247383.9435371321,644825.8585523195,4.0,1914.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,Single Family,2021,2021,2017,1962,892497.7268241795,15.0,Gravel/Rock,Stucco,Central,3.0,0,1,0,0,1,0,0,0,1,PUD,200.0
2505,8051,8051 70th st,paramount,ca,90723,5456,november,2.0,,158123.0,3.0,2.0,3.0,4.0,330523.80469634105,331983.83968457085,3.0,1308.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,Condominium Unit,2021,2008,2008,1980,143543.81961222726,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,1,COA,250.0
2506,8051,8051 70th st,paramount,ca,90723,5456,december,2.0,,158123.0,3.0,2.0,3.0,4.0,329140.83104646433,332589.1982107899,3.0,1308.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,Condominium Unit,2021,2008,2008,1980,143805.56571158822,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,1,COA,250.0
2507,8215,8215 wilbarn st,paramount,ca,90723,2742,december,2.0,800.0,2178.0,3.0,2.0,2.0,7.0,477139.7004810251,403944.3361106187,3.0,1314.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,2017,1963,514110.9732316966,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
2508,8215,8215 wilbarn st,paramount,ca,90723,2742,august,2.0,800.0,2178.0,3.0,2.0,2.0,7.0,485790.66763813293,405911.16917047685,3.0,1314.0,5.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,Single Family,2021,2017,2017,1963,516614.2153078796,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,,
2509,13907,13907 mcclure ave,paramount,ca,90723,2219,april,2.0,800.0,6039.0,3.0,1.0,1.0,9.0,565961.5516955327,398381.86029198894,3.0,1438.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1948,586546.1457072549,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
2510,13907,13907 mcclure ave,paramount,ca,90723,2219,august,2.0,800.0,6039.0,3.0,1.0,1.0,9.0,555674.111072945,392406.2622213531,2.0,1438.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,Single Family,2021,2017,2016,1948,579345.9414524077,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
2511,13965,13965 arthur ave c,paramount,ca,90723,2262,september,3.0,,16414.0,3.0,2.0,2.0,4.0,454462.03267734294,374613.1178256332,3.0,1339.0,5.0,4.0,1.0,5.0,5.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2020,2017,1987,472146.9082734077,29.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,160.0
2512,13965,13965 arthur ave c,paramount,ca,90723,2262,may,3.0,,16414.0,3.0,2.0,2.0,4.0,462773.3735752634,378515.2131194683,3.0,1339.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2020,2017,1987,476144.4744353324,29.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,160.0
2513,14019,14019 orizaba ave 7,paramount,ca,90723,6118,may,2.0,,17911.0,3.0,2.0,2.0,1.0,464750.4752411645,421951.3851167844,3.0,1280.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2017,1990,473276.13422789064,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,160.0
2514,14019,14019 orizaba ave 7,paramount,ca,90723,6118,february,2.0,,17911.0,3.0,2.0,2.0,1.0,470681.1167709178,424806.89042313216,3.0,1280.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2017,1990,474225.20450938103,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,160.0
2515,15357,15357 bellota ave,paramount,ca,90723,4606,september,2.0,1000.0,3049.0,3.0,2.0,1.0,4.0,553216.0848335118,549869.008736598,3.0,1270.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2019,2018,1979,580096.1086094496,15.0,Composition Shingle,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,500.0
2516,15357,15357 bellota ave,paramount,ca,90723,4606,april,2.0,1000.0,3049.0,3.0,2.0,1.0,4.0,566157.6754322689,556228.5723180617,3.0,1270.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Single Family,2021,2019,2018,1979,587488.4667160771,15.0,Composition Shingle,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,500.0
2517,15010,15010 orange ave,paramount,ca,90723,3126,december,2.0,,5663.0,3.0,1.0,2.0,1.0,595869.9351503073,593675.7667080305,3.0,1390.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2018,2017,1993,636049.4146005509,,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,300.0
2518,15010,15010 orange ave,paramount,ca,90723,3126,december,2.0,,5663.0,3.0,1.0,2.0,1.0,595869.9351503073,593675.7667080305,3.0,1390.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2018,2017,1993,636049.4146005509,,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,300.0
2519,15548,15548 julia ln,paramount,ca,90723,3828,may,3.0,,23522.0,3.0,2.0,2.0,1.0,545870.7447209383,501642.0178657475,3.0,1400.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2019,2016,2011,556672.1166793016,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,151.0
2520,15548,15548 julia ln,paramount,ca,90723,3828,april,3.0,,23522.0,3.0,2.0,2.0,1.0,548607.4027620484,503760.28785309574,3.0,1400.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,Condominium Unit,2021,2019,2016,2011,558114.0433802732,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,151.0
2521,2013,2013 thoreau st,los angeles,ca,90047,4728,july,2.0,1100.0,6049.0,4.0,2.0,4.0,9.0,660746.8855200921,689005.8859729226,4.0,2916.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,Single Family,2021,2021,2017,1946,1158581.7317935824,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,PUD,400.0
2522,2013,2013 thoreau st,los angeles,ca,90047,4728,april,2.0,1100.0,6049.0,4.0,2.0,4.0,9.0,671104.0473133328,695511.7247929976,4.0,2916.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1946,1176742.4204170846,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,PUD,400.0
2523,1416,1416 w 87th st,los angeles,ca,90047,3401,september,4.0,1130.0,4633.0,7.0,2.0,4.0,4.0,777513.3571106349,527887.4588345991,7.0,2838.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Single Family,2021,2020,2019,1936,807769.4093352277,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,100.0
2524,1416,1416 w 87th st,los angeles,ca,90047,3401,december,4.0,1130.0,4633.0,7.0,2.0,4.0,4.0,767326.2936026796,527072.7083612938,5.0,2838.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,3.0,1.0,Single Family,2021,2020,2019,1936,806092.9758407507,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,100.0
2525,1419,1419 w 59th pl,los angeles,ca,90047,1206,march,3.0,1120.0,3485.0,4.0,1.0,3.0,7.0,626458.2438194675,507284.66597584967,4.0,2376.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Single Family,2021,2019,2015,1927,635848.4345512835,15.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
2526,1419,1419 w 59th pl,los angeles,ca,90047,1206,january,3.0,1120.0,3485.0,4.0,1.0,3.0,7.0,630321.9997557739,509331.1675902924,4.0,2376.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,2015,1927,639732.1224321728,15.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
